"3267468",NULL,NULL,"Gogebic 6","1642293560",NULL,"46.614609","-89.706886",NULL,NULL,"2022-01-16 00:39:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267469",NULL,NULL,"Gogebic 6","1642293597",NULL,"46.614759","-89.708326",NULL,NULL,"2022-01-16 00:39:57",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272035",NULL,NULL,"Gogebic 6","1642293980",NULL,"46.618996","-89.71528",NULL,NULL,"2022-01-16 00:46:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272036",NULL,NULL,"Gogebic 6","1642294000",NULL,"46.619237","-89.716399",NULL,NULL,"2022-01-16 00:46:40",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272037",NULL,NULL,"Gogebic 6","1642294040",NULL,"46.620751","-89.717586",NULL,NULL,"2022-01-16 00:47:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272038",NULL,NULL,"Gogebic 6","1642294086",NULL,"46.621295","-89.720122",NULL,NULL,"2022-01-16 00:48:06",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272039",NULL,NULL,"Gogebic 6","1642294121",NULL,"46.620139","-89.720966",NULL,NULL,"2022-01-16 00:48:41",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272040",NULL,NULL,"Gogebic 6","1642294604",NULL,"46.621738","-89.73933",NULL,NULL,"2022-01-16 00:56:44",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272041",NULL,NULL,"Gogebic 6","1642294700",NULL,"46.623118","-89.738421",NULL,NULL,"2022-01-16 00:58:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272042",NULL,NULL,"Gogebic 6","1642294724",NULL,"46.623713","-89.738255",NULL,NULL,"2022-01-16 00:58:44",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272043",NULL,NULL,"Gogebic 6","1642294800",NULL,"46.626197","-89.737208",NULL,NULL,"2022-01-16 01:00:00",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272044",NULL,NULL,"Gogebic 6","1642294830",NULL,"46.627007","-89.738338",NULL,NULL,"2022-01-16 01:00:30",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272045",NULL,NULL,"Gogebic 6","1642294875",NULL,"46.627813","-89.739191",NULL,NULL,"2022-01-16 01:01:15",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272046",NULL,NULL,"Gogebic 6","1642294940",NULL,"46.626257","-89.74188",NULL,NULL,"2022-01-16 01:02:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272047",NULL,NULL,"Gogebic 6","1642295060",NULL,"46.624979","-89.748792",NULL,NULL,"2022-01-16 01:04:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272048",NULL,NULL,"Gogebic 6","1642295120",NULL,"46.625024","-89.750552",NULL,NULL,"2022-01-16 01:05:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272049",NULL,NULL,"Gogebic 6","1642295180",NULL,"46.627525","-89.750846",NULL,NULL,"2022-01-16 01:06:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
